gene,id,tpm,log2tpm,SampleID,sample_type_code,sample_type,project,tumor_type,median_log2tpm,n,tumor_type_n
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-49-AAR3-01A-11R-A41B-07,3.0526,1.61475695175561,TCGA-49-AAR3,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-05-4395-01A-01R-1206-07,1.2214,0.300299473665638,TCGA-05-4395,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-A479-01A-31R-A24H-07,2.0211,1.02226127161463,TCGA-44-A479,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-49-4514-01A-21R-1858-07,0.4923,-0.99337881987762,TCGA-49-4514,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-62-A46S-01A-11R-A24H-07,1.0718,0.113433802604049,TCGA-62-A46S,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-A490-01A-11R-A466-07,4.711,2.23909248294191,TCGA-55-A490,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-97-7938-01A-11R-2170-07,0.9537,-0.0533439897930849,TCGA-97-7938,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8097-01A-11R-2241-07,1.2207,0.299479127980384,TCGA-55-8097,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8208-01A-11R-2241-07,1.8786,0.917317175456422,TCGA-55-8208,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-69-7974-01A-11R-2187-07,0.3827,-1.34850049688305,TCGA-69-7974,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-6968-01A-11R-1949-07,1.5166,0.610322096442037,TCGA-55-6968,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-3917-01B-02R-A277-07,1.1776,0.248048998437206,TCGA-44-3917,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-05-4415-01A-22R-1858-07,0.6656,-0.565758766748064,TCGA-05-4415,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-6145-01A-11R-1755-07,0.738,-0.41888982477445,TCGA-44-6145,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-75-7030-01A-11R-1949-07,34.9215,5.12645668998479,TCGA-75-7030,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-7667-01A-31R-2066-07,1.0178,0.0395595572557058,TCGA-44-7667,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-97-7553-01A-21R-2039-07,0.515,-0.929610672108602,TCGA-97-7553,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-78-7150-01A-21R-2039-07,6.4165,2.68403323095845,TCGA-78-7150,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-69-7763-01A-11R-2170-07,0.7554,-0.385714193880954,TCGA-69-7763,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-95-7947-01A-11R-2187-07,0.5437,-0.852823573019054,TCGA-95-7947,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8089-01A-11R-2241-07,3.2959,1.72504308528175,TCGA-55-8089,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-86-7711-01A-11R-2066-07,0.5172,-0.923577724541398,TCGA-86-7711,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8621-01A-11R-2403-07,0.8237,-0.262399759627731,TCGA-55-8621,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-49-4501-01A-01R-1206-07,0.6574,-0.58337640836713,TCGA-49-4501,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-L9-A8F4-01A-11R-A39D-07,0.4382,-1.15778544603906,TCGA-L9-A8F4,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-86-7953-01A-11R-2187-07,2.7415,1.46021832866727,TCGA-86-7953,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-38-4628-01A-01R-1206-07,0.5586,-0.814513995871922,TCGA-38-4628,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-A48Y-01A-11R-A24H-07,18.3104,4.19537909787006,TCGA-55-A48Y,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-MP-A4T9-01A-11R-A24X-07,6.9466,2.79838236905826,TCGA-MP-A4T9,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-91-6835-01A-11R-1858-07,5.6461,2.49980762725989,TCGA-91-6835,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-50-6590-01A-12R-1858-07,3.0692,1.62255557626139,TCGA-50-6590,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-95-7039-01A-11R-1949-07,2.4132,1.27691348324592,TCGA-95-7039,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8206-01A-11R-2241-07,0.8237,-0.262399759627731,TCGA-55-8206,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-7661-01A-11R-2066-07,2.6066,1.38769339625331,TCGA-44-7661,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-J2-A4AD-01A-11R-A24H-07,0.8094,-0.287360202069148,TCGA-J2-A4AD,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-75-6206-01A-11R-1755-07,1.8387,0.886511128675248,TCGA-75-6206,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8616-01A-11R-2403-07,0.7526,-0.391001563823334,TCGA-55-8616,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-50-5051-01A-21R-1858-07,10.2397,3.35750977877943,TCGA-50-5051,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-97-A4M3-01A-11R-A24X-07,0.9582,-0.0466230006885935,TCGA-97-A4M3,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-97-7552-01A-11R-2039-07,0.7159,-0.46215727867862,TCGA-97-7552,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-2657-01A-01R-1107-07,2.1604,1.11796095273242,TCGA-44-2657,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-97-8172-01A-11R-2287-07,1.2135,0.291014101417303,TCGA-97-8172,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-2662-01A-01R-A278-07,0.4644,-1.07582408500345,TCGA-44-2662,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-91-6840-01A-11R-1949-07,2.2034,1.14626419486653,TCGA-91-6840,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-7907-01A-11R-2170-07,5.7867,2.53523182290555,TCGA-55-7907,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-49-4510-01A-01R-1206-07,0.1798,-2.39744810252834,TCGA-49-4510,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-MP-A4SV-01A-11R-A24X-07,5.6584,2.50294156800446,TCGA-MP-A4SV,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-7726-01A-11R-2170-07,30.9411,4.9519187785222,TCGA-55-7726,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-35-3615-01A-01R-0946-07,0.4976,-0.978236025708344,TCGA-35-3615,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-97-A4M6-01A-11R-A24X-07,3.8424,1.94575750797263,TCGA-97-A4M6,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-86-7955-01A-11R-2187-07,0.1629,-2.53199022590717,TCGA-86-7955,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-4112-01B-06R-A277-07,5.2447,2.39360840055911,TCGA-44-4112,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-L9-A443-01A-12R-A24H-07,0.4694,-1.06069818590032,TCGA-L9-A443,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-53-7813-01A-11R-2170-07,8.9467,3.1629672846738,TCGA-53-7813,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-A491-01A-11R-A24H-07,10.0367,3.32864979773979,TCGA-55-A491,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-86-8056-01A-11R-2241-07,0.599,-0.715485866755755,TCGA-86-8056,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-78-8655-01A-11R-2403-07,0.711,-0.471928835421265,TCGA-78-8655,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-6147-01A-11R-1755-07,1.2729,0.35940871904277,TCGA-44-6147,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-6147-01B-06R-A277-07,1.1463,0.209515751092664,TCGA-44-6147,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-4112-01A-01R-A278-07,1.4673,0.56296282851529,TCGA-44-4112,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-L9-A444-01A-21R-A24H-07,0.4012,-1.28208783035557,TCGA-L9-A444,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-86-8055-01A-11R-2241-07,7.8273,2.97035672226048,TCGA-86-8055,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-6970-01A-11R-1949-07,0.4911,-0.996829557119872,TCGA-55-6970,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-49-6745-01A-11R-1858-07,2.9464,1.56384147888033,TCGA-49-6745,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-05-4405-01A-21R-1858-07,0.5823,-0.755600008754451,TCGA-05-4405,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-MP-A4TH-01A-31R-A262-07,0.1885,-2.33278908751913,TCGA-MP-A4TH,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-99-7458-01A-11R-2039-07,0.9068,-0.125321050792544,TCGA-99-7458,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8508-01A-11R-2403-07,37.6319,5.23426754578581,TCGA-55-8508,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-1594-01A-01R-0946-07,7.4138,2.89215784423504,TCGA-55-1594,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-7669-01A-21R-2066-07,46.3661,5.53530959647469,TCGA-44-7669,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-49-6742-01A-11R-1858-07,0.3725,-1.38646834708207,TCGA-49-6742,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-7913-01B-11R-2241-07,0.6408,-0.619713843876921,TCGA-55-7913,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-86-6562-01A-11R-1755-07,16.4291,4.0390594120895,TCGA-86-6562,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-95-7944-01A-11R-2187-07,0.7927,-0.317067197282784,TCGA-95-7944,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-05-4398-01A-01R-1206-07,0.7956,-0.311864411542665,TCGA-05-4398,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-78-7161-01A-11R-2039-07,7.1031,2.83047844590998,TCGA-78-7161,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-50-5933-01A-11R-1755-07,2.9588,1.56987990614808,TCGA-50-5933,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-7728-01A-11R-2187-07,1.8994,0.933119364431808,TCGA-55-7728,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8087-01A-11R-2241-07,0.3826,-1.34886792208328,TCGA-55-8087,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-91-7771-01A-11R-2170-07,1.4695,0.565109696531834,TCGA-91-7771,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-67-6216-01A-11R-1755-07,0.653,-0.592919224549499,TCGA-67-6216,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-95-A4VP-01A-21R-A262-07,4.6968,2.23474655174432,TCGA-95-A4VP,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-73-4675-01A-01R-1206-07,1.6248,0.709114148471209,TCGA-73-4675,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-64-1676-01A-01R-0946-07,1.8188,0.870897308665029,TCGA-64-1676,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-6981-01A-11R-1949-07,16.5168,4.0467355048746,TCGA-55-6981,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-75-5147-01A-01R-1628-07,1.5534,0.644686942884343,TCGA-75-5147,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-L9-A7SV-01A-11R-A39D-07,0.5082,-0.948419079369355,TCGA-L9-A7SV,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-78-7160-01A-11R-2039-07,1.3556,0.449534963478289,TCGA-78-7160,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-1595-01A-01R-0946-07,1.854,0.898401859992193,TCGA-55-1595,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-62-8402-01A-11R-2326-07,1.6739,0.751806465133647,TCGA-62-8402,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-78-8648-01A-11R-2403-07,1.8508,0.895923001923769,TCGA-78-8648,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-3918-01B-02R-A277-07,0.99,0,TCGA-44-3918,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-80-5607-01A-31R-1949-07,0.7198,-0.454426943964968,TCGA-80-5607,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-A57B-01A-12R-A39D-07,0.7507,-0.394600489838142,TCGA-55-A57B,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-38-6178-01A-11R-1755-07,1.4518,0.547745938687144,TCGA-38-6178,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-78-7535-01A-11R-2066-07,0.4029,-1.27613567637327,TCGA-78-7535,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-6986-01A-11R-1949-07,0.6523,-0.594443236656243,TCGA-55-6986,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-91-6849-01A-11R-1949-07,0.4467,-1.1306813051711,TCGA-91-6849,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-7903-01A-11R-2170-07,2.9243,1.55301637830052,TCGA-55-7903,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-A493-01A-11R-A24H-07,3.0589,1.61772163640245,TCGA-55-A493,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-86-8280-01A-11R-2287-07,1.8833,0.920903029224632,TCGA-86-8280,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-91-6828-01A-11R-1858-07,15.7682,3.97986072487788,TCGA-91-6828,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-A48X-01A-11R-A24H-07,0.7445,-0.406407194135404,TCGA-55-A48X,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-50-5932-01A-11R-1755-07,2.2284,1.1624678676153,TCGA-50-5932,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-NJ-A55O-01A-11R-A262-07,0.0906,-3.31329778974392,TCGA-NJ-A55O,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-3917-01A-01R-A278-07,0.6003,-0.712409504476059,TCGA-44-3917,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-05-5423-01A-01R-1628-07,0.4535,-1.10935875603656,TCGA-05-5423,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-05-5420-01A-01R-1628-07,1.63,0.713695814843359,TCGA-05-5420,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-62-A46Y-01A-11R-A24H-07,0.1478,-2.66383088953599,TCGA-62-A46Y,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-05-4384-01A-01R-1755-07,0.5154,-0.928511894415818,TCGA-05-4384,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-97-A4M1-01A-11R-A24X-07,0.2414,-1.99194344512894,TCGA-97-A4M1,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-95-7567-01A-11R-2066-07,4.537,2.18491500408245,TCGA-95-7567,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-7910-01A-11R-2170-07,1.292,0.380729448503549,TCGA-55-7910,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8619-01A-11R-2403-07,0.3664,-1.40966146682091,TCGA-55-8619,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-8302-01A-11R-2326-07,21.5096,4.42757935663972,TCGA-55-8302,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-MN-A4N5-01A-11R-A24X-07,1.0565,0.0928839656784844,TCGA-MN-A4N5,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-95-A4VK-01A-11R-A262-07,0.8608,-0.199586687361243,TCGA-95-A4VK,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-95-8494-01A-11R-2326-07,26.0629,4.70447915274872,TCGA-95-8494,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-75-7027-01A-11R-1949-07,25.9057,4.69575445727251,TCGA-75-7027,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-64-5779-01A-01R-1628-07,8.4467,3.08009480017506,TCGA-64-5779,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-49-4505-01A-01R-1206-07,0.7566,-0.383454096748931,TCGA-49-4505,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-44-6775-01C-02R-A277-07,1.163,0.230203013366421,TCGA-44-6775,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
ENSG00000087494.16|PTHLH|protein_coding|5744|12,TCGA-55-1592-01A-01R-0946-07,0.446,-1.13289427049735,TCGA-55-1592,01,TP,TCGA-LUAD,LUAD,0.565109696531834,539,LUAD (n=539)
